id_cliente,familia,month,real,prediccion,error
35239,Familia T2,2025-03,0,0.8692877292633057,-0.8692877292633057
35264,Familia T2,2025-03,0,4.7100934982299805,-4.7100934982299805
35333,Familia T2,2025-03,4,5.640561580657959,-1.640561580657959
35398,Familia T2,2025-03,0,3.8831305503845215,-3.8831305503845215
35408,Familia T2,2025-03,0,0.17851832509040833,-0.17851832509040833
35416,Familia T2,2025-03,0,0.3599882423877716,-0.3599882423877716
35425,Familia T2,2025-03,0,3.619983196258545,-3.619983196258545
35435,Familia T2,2025-03,0,4.774753093719482,-4.774753093719482
35506,Familia T2,2025-03,0,0.31529268622398376,-0.31529268622398376
35566,Familia T2,2025-03,0,0.0,0.0
35572,Familia T2,2025-03,0,1.449704647064209,-1.449704647064209
35573,Familia T2,2025-03,0,5.013297080993652,-5.013297080993652
35590,Familia T2,2025-03,0,6.493057727813721,-6.493057727813721
35674,Familia T2,2025-03,6,4.49483585357666,1.5051641464233398
35742,Familia T2,2025-03,5,5.192714214324951,-0.19271421432495117
35748,Familia T2,2025-03,0,2.8666162490844727,-2.8666162490844727
35837,Familia T2,2025-03,0,0.0,0.0
35847,Familia T2,2025-03,0,4.133509159088135,-4.133509159088135
35851,Familia T2,2025-03,0,0.975558876991272,-0.975558876991272
35853,Familia T2,2025-03,10,3.371415138244629,6.628584861755371
35907,Familia T2,2025-03,0,5.6952314376831055,-5.6952314376831055
35934,Familia T2,2025-03,0,8.080946922302246,-8.080946922302246
35962,Familia T2,2025-03,0,0.0,0.0
36014,Familia T2,2025-03,1,3.0552749633789062,-2.0552749633789062
36029,Familia T2,2025-03,0,0.0,0.0
36076,Familia T2,2025-03,0,1.985060453414917,-1.985060453414917
36095,Familia T2,2025-03,0,7.406851768493652,-7.406851768493652
36153,Familia T2,2025-03,0,0.0,0.0
36249,Familia T2,2025-03,0,0.0,0.0
36250,Familia T2,2025-03,0,1.1625323295593262,-1.1625323295593262
36264,Familia T2,2025-03,0,0.7381932735443115,-0.7381932735443115
36329,Familia T2,2025-03,0,4.369717597961426,-4.369717597961426
36374,Familia T2,2025-03,0,6.360858917236328,-6.360858917236328
36382,Familia T2,2025-03,0,3.337205410003662,-3.337205410003662
36474,Familia T2,2025-03,0,4.135108947753906,-4.135108947753906
36486,Familia T2,2025-03,0,5.72774600982666,-5.72774600982666
36492,Familia T2,2025-03,0,2.3476834297180176,-2.3476834297180176
36502,Familia T2,2025-03,0,0.0,0.0
36597,Familia T2,2025-03,0,0.03857797384262085,-0.03857797384262085
36612,Familia T2,2025-03,0,6.715094089508057,-6.715094089508057
36639,Familia T2,2025-03,2,4.0816473960876465,-2.0816473960876465
36653,Familia T2,2025-03,0,2.7482547760009766,-2.7482547760009766
36706,Familia T2,2025-03,3,5.030236721038818,-2.0302367210388184
36710,Familia T2,2025-03,0,0.0,0.0
36746,Familia T2,2025-03,0,5.180145740509033,-5.180145740509033
36766,Familia T2,2025-03,0,0.0792679563164711,-0.0792679563164711
36784,Familia T2,2025-03,0,7.239167213439941,-7.239167213439941
36827,Familia T2,2025-03,1,7.985237121582031,-6.985237121582031
36838,Familia T2,2025-03,1,0.14217574894428253,0.8578242510557175
36882,Familia T2,2025-03,0,6.351459503173828,-6.351459503173828
36943,Familia T2,2025-03,0,4.603393077850342,-4.603393077850342
36946,Familia T2,2025-03,0,2.6489787101745605,-2.6489787101745605
36967,Familia T2,2025-03,0,5.2499918937683105,-5.2499918937683105
36981,Familia T2,2025-03,0,3.0559463500976562,-3.0559463500976562
37005,Familia T2,2025-03,0,0.827458381652832,-0.827458381652832
37042,Familia T2,2025-03,0,0.40280139446258545,-0.40280139446258545
37130,Familia T2,2025-03,0,1.93999183177948,-1.93999183177948
37141,Familia T2,2025-03,0,1.3047480583190918,-1.3047480583190918
37148,Familia T2,2025-03,0,6.6808013916015625,-6.6808013916015625
37271,Familia T2,2025-03,0,4.040452003479004,-4.040452003479004
37298,Familia T2,2025-03,3,0.4424161911010742,2.557583808898926
37307,Familia T2,2025-03,0,0.06584562361240387,-0.06584562361240387
37331,Familia T2,2025-03,0,4.3345046043396,-4.3345046043396
37351,Familia T2,2025-03,0,0.25130558013916016,-0.25130558013916016
37467,Familia T2,2025-03,0,4.534847259521484,-4.534847259521484
37521,Familia T2,2025-03,0,2.7357265949249268,-2.7357265949249268
37581,Familia T2,2025-03,7,6.1814188957214355,0.8185811042785645
37617,Familia T2,2025-03,0,4.335777282714844,-4.335777282714844
37620,Familia T2,2025-03,0,0.0,0.0
37652,Familia T2,2025-03,1,3.061406135559082,-2.061406135559082
37653,Familia T2,2025-03,2,7.799928665161133,-5.799928665161133
37654,Familia T2,2025-03,1,5.430900573730469,-4.430900573730469
37655,Familia T2,2025-03,1,7.701983451843262,-6.701983451843262
37656,Familia T2,2025-03,1,0.8316953182220459,0.1683046817779541
37755,Familia T2,2025-03,0,0.0,0.0
37847,Familia T2,2025-03,0,2.5295515060424805,-2.5295515060424805
37849,Familia T2,2025-03,0,0.0,0.0
37938,Familia T2,2025-03,2,0.0,2.0
37969,Familia T2,2025-03,0,1.7999563217163086,-1.7999563217163086
37980,Familia T2,2025-03,0,1.5391687154769897,-1.5391687154769897
37982,Familia T2,2025-03,0,2.565983295440674,-2.565983295440674
37992,Familia T2,2025-03,0,0.0,0.0
37994,Familia T2,2025-03,0,3.329552173614502,-3.329552173614502
38010,Familia T2,2025-03,0,0.39451864361763,-0.39451864361763
38064,Familia T2,2025-03,1,0.11785237491130829,0.8821476250886917
38499,Familia T2,2025-03,0,6.245772361755371,-6.245772361755371
38500,Familia T2,2025-03,4,6.271498680114746,-2.271498680114746
38501,Familia T2,2025-03,0,0.0,0.0
38577,Familia T2,2025-03,3,3.1743788719177246,-0.1743788719177246
38579,Familia T2,2025-03,0,0.0,0.0
38612,Familia T2,2025-03,0,1.748434066772461,-1.748434066772461
38625,Familia T2,2025-03,0,3.251434326171875,-3.251434326171875
38631,Familia T2,2025-03,0,0.3114575445652008,-0.3114575445652008
38649,Familia T2,2025-03,0,0.03857797384262085,-0.03857797384262085
38736,Familia T2,2025-03,0,0.0,0.0
38739,Familia T2,2025-03,0,0.917176365852356,-0.917176365852356
38758,Familia T2,2025-03,0,6.282616138458252,-6.282616138458252
38760,Familia T2,2025-03,0,8.26133918762207,-8.26133918762207
38897,Familia T2,2025-03,0,0.0,0.0
38978,Familia T2,2025-03,4,1.729574203491211,2.270425796508789
39036,Familia T2,2025-03,1,2.7887215614318848,-1.7887215614318848
39037,Familia T2,2025-03,0,8.236396789550781,-8.236396789550781
39038,Familia T2,2025-03,4,6.183420181274414,-2.183420181274414
39083,Familia T2,2025-03,2,7.974611282348633,-5.974611282348633
39127,Familia T2,2025-03,0,1.2443809509277344,-1.2443809509277344
39166,Familia T2,2025-03,0,1.2049999237060547,-1.2049999237060547
39181,Familia T2,2025-03,0,4.607287406921387,-4.607287406921387
39183,Familia T2,2025-03,0,4.615638732910156,-4.615638732910156
39289,Familia T2,2025-03,0,2.8118200302124023,-2.8118200302124023
39300,Familia T2,2025-03,0,4.475320339202881,-4.475320339202881
39365,Familia T2,2025-03,2,4.31231689453125,-2.31231689453125
39417,Familia T2,2025-03,0,0.0,0.0
39452,Familia T2,2025-03,0,1.0863280296325684,-1.0863280296325684
39571,Familia T2,2025-03,0,0.7084825038909912,-0.7084825038909912
39718,Familia T2,2025-03,0,3.9291768074035645,-3.9291768074035645
39721,Familia T2,2025-03,2,2.2289514541625977,-0.22895145416259766
39760,Familia T2,2025-03,0,4.658848762512207,-4.658848762512207
39792,Familia T2,2025-03,0,2.006721258163452,-2.006721258163452
39798,Familia T2,2025-03,0,0.48193779587745667,-0.48193779587745667
39891,Familia T2,2025-03,0,0.12800860404968262,-0.12800860404968262
39945,Familia T2,2025-03,0,2.9814977645874023,-2.9814977645874023
39949,Familia T2,2025-03,1,9.23183536529541,-8.23183536529541
39965,Familia T2,2025-03,0,2.9939780235290527,-2.9939780235290527
39969,Familia T2,2025-03,2,8.496244430541992,-6.496244430541992
40074,Familia T2,2025-03,0,2.84340238571167,-2.84340238571167
40174,Familia T2,2025-03,0,0.6741588115692139,-0.6741588115692139
40220,Familia T2,2025-03,5,7.311281204223633,-2.311281204223633
40252,Familia T2,2025-03,0,0.5402408838272095,-0.5402408838272095
40264,Familia T2,2025-03,2,5.073439121246338,-3.073439121246338
40268,Familia T2,2025-03,0,0.0,0.0
40294,Familia T2,2025-03,2,2.750598669052124,-0.750598669052124
40295,Familia T2,2025-03,1,6.800642967224121,-5.800642967224121
40315,Familia T2,2025-03,0,0.0,0.0
40320,Familia T2,2025-03,0,1.8025152683258057,-1.8025152683258057
40324,Familia T2,2025-03,0,0.0,0.0
40374,Familia T2,2025-03,0,3.5796637535095215,-3.5796637535095215
40383,Familia T2,2025-03,3,3.8454627990722656,-0.8454627990722656
40386,Familia T2,2025-03,0,4.817833423614502,-4.817833423614502
40417,Familia T2,2025-03,1,0.12023645639419556,0.8797635436058044
40439,Familia T2,2025-03,3,2.2759602069854736,0.7240397930145264
40446,Familia T2,2025-03,4,6.230754852294922,-2.230754852294922
40456,Familia T2,2025-03,0,0.1690962165594101,-0.1690962165594101
40497,Familia T2,2025-03,0,6.314274787902832,-6.314274787902832
40501,Familia T2,2025-03,0,0.0,0.0
40513,Familia T2,2025-03,0,0.0,0.0
40521,Familia T2,2025-03,0,0.0,0.0
40582,Familia T2,2025-03,9,4.63716459274292,4.36283540725708
40599,Familia T2,2025-03,0,0.3223295211791992,-0.3223295211791992
40613,Familia T2,2025-03,0,7.328187942504883,-7.328187942504883
40622,Familia T2,2025-03,0,2.27211332321167,-2.27211332321167
40641,Familia T2,2025-03,0,6.978480815887451,-6.978480815887451
40659,Familia T2,2025-03,0,0.8707700967788696,-0.8707700967788696
40717,Familia T2,2025-03,0,0.5980523824691772,-0.5980523824691772
40720,Familia T2,2025-03,0,5.759930610656738,-5.759930610656738
40833,Familia T2,2025-03,1,8.783746719360352,-7.783746719360352
40890,Familia T2,2025-03,0,1.8660292625427246,-1.8660292625427246
40897,Familia T2,2025-03,0,5.5037078857421875,-5.5037078857421875
40980,Familia T2,2025-03,0,0.2281726598739624,-0.2281726598739624
40994,Familia T2,2025-03,0,0.011018531396985054,-0.011018531396985054
41024,Familia T2,2025-03,3,0.0,3.0
41053,Familia T2,2025-03,0,8.426331520080566,-8.426331520080566
41062,Familia T2,2025-03,0,6.162384986877441,-6.162384986877441
41079,Familia T2,2025-03,0,5.211115837097168,-5.211115837097168
41080,Familia T2,2025-03,0,0.0,0.0
41088,Familia T2,2025-03,0,0.0,0.0
41125,Familia T2,2025-03,0,0.03857797384262085,-0.03857797384262085
41126,Familia T2,2025-03,0,0.0,0.0
41322,Familia T2,2025-03,0,1.5727839469909668,-1.5727839469909668
41332,Familia T2,2025-03,0,2.853006362915039,-2.853006362915039
41386,Familia T2,2025-03,0,0.4954821467399597,-0.4954821467399597
41394,Familia T2,2025-03,0,4.059526443481445,-4.059526443481445
41428,Familia T2,2025-03,1,5.6305975914001465,-4.6305975914001465
41435,Familia T2,2025-03,0,0.0,0.0
41445,Familia T2,2025-03,0,2.3332958221435547,-2.3332958221435547
41460,Familia T2,2025-03,0,0.0,0.0
41480,Familia T2,2025-03,0,1.798471450805664,-1.798471450805664
41482,Familia T2,2025-03,1,7.146333694458008,-6.146333694458008
41491,Familia T2,2025-03,0,2.1769790649414062,-2.1769790649414062
41498,Familia T2,2025-03,1,4.446468353271484,-3.4464683532714844
41499,Familia T2,2025-03,1,6.669734001159668,-5.669734001159668
41509,Familia T2,2025-03,0,1.5648319721221924,-1.5648319721221924
41530,Familia T2,2025-03,0,5.730611324310303,-5.730611324310303
41548,Familia T2,2025-03,0,0.0,0.0
41567,Familia T2,2025-03,0,0.0,0.0
41580,Familia T2,2025-03,4,6.886480331420898,-2.8864803314208984
41620,Familia T2,2025-03,0,2.5177974700927734,-2.5177974700927734
41635,Familia T2,2025-03,0,4.998093128204346,-4.998093128204346
41663,Familia T2,2025-03,0,0.44050297141075134,-0.44050297141075134
41688,Familia T2,2025-03,0,6.210063934326172,-6.210063934326172
41706,Familia T2,2025-03,2,0.23785655200481415,1.7621434479951859
41836,Familia T2,2025-03,2,4.273932933807373,-2.273932933807373
41866,Familia T2,2025-03,0,0.0,0.0
41906,Familia T2,2025-03,0,5.139100074768066,-5.139100074768066
41964,Familia T2,2025-03,8,4.3389105796813965,3.6610894203186035
41996,Familia T2,2025-03,2,0.0,2.0
42013,Familia T2,2025-03,0,0.1473844051361084,-0.1473844051361084
42031,Familia T2,2025-03,1,4.560778617858887,-3.5607786178588867
42035,Familia T2,2025-03,0,1.1602191925048828,-1.1602191925048828
42046,Familia T2,2025-03,5,5.9948410987854,-0.9948410987854004
42083,Familia T2,2025-03,0,0.4832063913345337,-0.4832063913345337
42148,Familia T2,2025-03,0,7.754560470581055,-7.754560470581055
42152,Familia T2,2025-03,0,1.8227702379226685,-1.8227702379226685
42160,Familia T2,2025-03,1,4.76456356048584,-3.76456356048584
42220,Familia T2,2025-03,0,5.61812162399292,-5.61812162399292
42233,Familia T2,2025-03,0,0.0,0.0
42239,Familia T2,2025-03,0,4.1241865158081055,-4.1241865158081055
42283,Familia T2,2025-03,0,5.419927597045898,-5.419927597045898
42286,Familia T2,2025-03,0,0.0,0.0
42287,Familia T2,2025-03,0,0.0,0.0
42288,Familia T2,2025-03,0,0.2767394483089447,-0.2767394483089447
42293,Familia T2,2025-03,0,8.065006256103516,-8.065006256103516
42324,Familia T2,2025-03,0,0.0,0.0
42347,Familia T2,2025-03,0,0.0,0.0
42356,Familia T2,2025-03,0,0.9094202518463135,-0.9094202518463135
42374,Familia T2,2025-03,2,4.908534049987793,-2.908534049987793
42410,Familia T2,2025-03,0,1.7274763584136963,-1.7274763584136963
42435,Familia T2,2025-03,0,0.0,0.0
42479,Familia T2,2025-03,4,0.06621401011943817,3.933785989880562
42483,Familia T2,2025-03,0,3.254164695739746,-3.254164695739746
42494,Familia T2,2025-03,1,6.151666641235352,-5.151666641235352
42518,Familia T2,2025-03,0,0.0,0.0
42549,Familia T2,2025-03,1,0.6002914309501648,0.3997085690498352
42567,Familia T2,2025-03,0,0.16149087250232697,-0.16149087250232697
42568,Familia T2,2025-03,0,1.9569416046142578,-1.9569416046142578
42591,Familia T2,2025-03,0,5.105231285095215,-5.105231285095215
42607,Familia T2,2025-03,1,0.6946582198143005,0.30534178018569946
42616,Familia T2,2025-03,0,2.1488709449768066,-2.1488709449768066
42617,Familia T2,2025-03,0,5.164594650268555,-5.164594650268555
42645,Familia T2,2025-03,6,5.330493450164795,0.6695065498352051
42647,Familia T2,2025-03,0,0.058696720749139786,-0.058696720749139786
42650,Familia T2,2025-03,2,7.099824905395508,-5.099824905395508
42655,Familia T2,2025-03,2,0.0,2.0
42700,Familia T2,2025-03,0,2.131802797317505,-2.131802797317505
42701,Familia T2,2025-03,0,3.755581855773926,-3.755581855773926
42717,Familia T2,2025-03,1,4.538535118103027,-3.5385351181030273
42718,Familia T2,2025-03,0,3.5035133361816406,-3.5035133361816406
42727,Familia T2,2025-03,0,0.0,0.0
42730,Familia T2,2025-03,0,4.985164642333984,-4.985164642333984
42733,Familia T2,2025-03,0,1.993128776550293,-1.993128776550293
42735,Familia T2,2025-03,0,4.992946624755859,-4.992946624755859
42740,Familia T2,2025-03,0,0.6802209615707397,-0.6802209615707397
42760,Familia T2,2025-03,0,0.03275800496339798,-0.03275800496339798
42776,Familia T2,2025-03,0,5.757147789001465,-5.757147789001465
42785,Familia T2,2025-03,0,0.0,0.0
42792,Familia T2,2025-03,0,0.0,0.0
42793,Familia T2,2025-03,0,0.0,0.0
42805,Familia T2,2025-03,3,4.5285491943359375,-1.5285491943359375
42806,Familia T2,2025-03,0,0.0,0.0
42809,Familia T2,2025-03,0,0.0,0.0
42819,Familia T2,2025-03,0,0.0,0.0
42821,Familia T2,2025-03,0,3.7135748863220215,-3.7135748863220215
42825,Familia T2,2025-03,1,2.041425943374634,-1.0414259433746338
42830,Familia T2,2025-03,0,3.2916488647460938,-3.2916488647460938
42845,Familia T2,2025-03,0,0.03857797384262085,-0.03857797384262085
42855,Familia T2,2025-03,0,1.089965581893921,-1.089965581893921
42865,Familia T2,2025-03,0,1.694685935974121,-1.694685935974121
42871,Familia T2,2025-03,4,4.928989410400391,-0.9289894104003906
42885,Familia T2,2025-03,0,0.15424220263957977,-0.15424220263957977
42886,Familia T2,2025-03,0,0.03857797384262085,-0.03857797384262085
42893,Familia T2,2025-03,5,3.2660341262817383,1.7339658737182617
42909,Familia T2,2025-03,2,3.462003707885742,-1.4620037078857422
42910,Familia T2,2025-03,0,0.0,0.0
42921,Familia T2,2025-03,0,0.0,0.0
42945,Familia T2,2025-03,0,0.0,0.0
42946,Familia T2,2025-03,0,0.0,0.0
42955,Familia T2,2025-03,2,4.031733512878418,-2.031733512878418
42966,Familia T2,2025-03,0,0.0,0.0
42991,Familia T2,2025-03,0,0.03857797384262085,-0.03857797384262085
42996,Familia T2,2025-03,0,0.03857797384262085,-0.03857797384262085
43007,Familia T2,2025-03,0,0.03857797384262085,-0.03857797384262085
43013,Familia T2,2025-03,0,0.03857797384262085,-0.03857797384262085
43015,Familia T2,2025-03,0,0.03857797384262085,-0.03857797384262085
43018,Familia T2,2025-03,0,0.03857797384262085,-0.03857797384262085
43019,Familia T2,2025-03,0,0.03857797384262085,-0.03857797384262085
43020,Familia T2,2025-03,2,0.03857797384262085,1.9614220261573792
43024,Familia T2,2025-03,0,0.03857797384262085,-0.03857797384262085
43038,Familia T2,2025-03,0,0.03857797384262085,-0.03857797384262085
43039,Familia T2,2025-03,0,0.03857797384262085,-0.03857797384262085
43041,Familia T2,2025-03,0,0.03857797384262085,-0.03857797384262085
43043,Familia T2,2025-03,0,0.03857797384262085,-0.03857797384262085
1000036869,Familia T2,2025-03,2,0.517056405544281,1.482943594455719
1000036961,Familia T2,2025-03,0,0.22969064116477966,-0.22969064116477966
1000037112,Familia T2,2025-03,0,4.52625846862793,-4.52625846862793
1000037462,Familia T2,2025-03,0,0.10646595805883408,-0.10646595805883408
1000037512,Familia T2,2025-03,0,0.0,0.0
1000037600,Familia T2,2025-03,0,0.46026039123535156,-0.46026039123535156
1000038392,Familia T2,2025-03,0,2.487133741378784,-2.487133741378784
1000039696,Familia T2,2025-03,0,4.82065486907959,-4.82065486907959
1000039922,Familia T2,2025-03,0,0.0,0.0
1000039979,Familia T2,2025-03,0,6.8284831047058105,-6.8284831047058105
1000040210,Familia T2,2025-03,0,0.0,0.0
1000040574,Familia T2,2025-03,0,7.367186546325684,-7.367186546325684
1000041054,Familia T2,2025-03,0,1.37518310546875,-1.37518310546875
1000041273,Familia T2,2025-03,0,1.490013599395752,-1.490013599395752
1000041359,Familia T2,2025-03,3,8.709024429321289,-5.709024429321289
1000041560,Familia T2,2025-03,0,0.0,0.0
1000041870,Familia T2,2025-03,6,4.206763744354248,1.793236255645752
1000042603,Familia T2,2025-03,16,7.474862098693848,8.525137901306152
1000044594,Familia T2,2025-03,0,7.794735908508301,-7.794735908508301
1000046050,Familia T2,2025-03,0,0.053982581943273544,-0.053982581943273544
1000046792,Familia T2,2025-03,0,0.0,0.0
1000048764,Familia T2,2025-03,0,2.366830348968506,-2.366830348968506
1000051994,Familia T2,2025-03,0,0.002796294167637825,-0.002796294167637825
1000052451,Familia T2,2025-03,0,0.15147390961647034,-0.15147390961647034
1000053130,Familia T2,2025-03,0,6.307326316833496,-6.307326316833496
1000053136,Familia T2,2025-03,0,2.419989824295044,-2.419989824295044
1000054868,Familia T2,2025-03,0,2.5602939128875732,-2.5602939128875732
1000055638,Familia T2,2025-03,0,2.7471461296081543,-2.7471461296081543
1000055899,Familia T2,2025-03,0,3.13034725189209,-3.13034725189209
1000056227,Familia T2,2025-03,0,1.7437732219696045,-1.7437732219696045
1000056409,Familia T2,2025-03,0,2.503131628036499,-2.503131628036499
1000056487,Familia T2,2025-03,0,2.0246548652648926,-2.0246548652648926
1000056820,Familia T2,2025-03,2,6.37950325012207,-4.37950325012207
1000056822,Familia T2,2025-03,0,0.0,0.0
1000056890,Familia T2,2025-03,0,2.4894354343414307,-2.4894354343414307
1000056892,Familia T2,2025-03,0,0.5050306916236877,-0.5050306916236877
1000057197,Familia T2,2025-03,3,2.9530909061431885,0.04690909385681152
1000057293,Familia T2,2025-03,0,6.052217483520508,-6.052217483520508
1000057456,Familia T2,2025-03,2,2.6201534271240234,-0.6201534271240234
1000057667,Familia T2,2025-03,0,0.2404937893152237,-0.2404937893152237
1000057826,Familia T2,2025-03,0,1.6410017013549805,-1.6410017013549805
1000057850,Familia T2,2025-03,0,3.876434326171875,-3.876434326171875
1000058116,Familia T2,2025-03,0,0.0,0.0
1000058161,Familia T2,2025-03,0,0.2200993299484253,-0.2200993299484253
1000058311,Familia T2,2025-03,0,0.031512126326560974,-0.031512126326560974
1000058504,Familia T2,2025-03,2,2.0571351051330566,-0.05713510513305664
1000058696,Familia T2,2025-03,0,6.313478469848633,-6.313478469848633
1000059378,Familia T2,2025-03,0,1.420985460281372,-1.420985460281372
1000059423,Familia T2,2025-03,0,0.6386249661445618,-0.6386249661445618
1000059704,Familia T2,2025-03,0,2.1607253551483154,-2.1607253551483154
1000059711,Familia T2,2025-03,0,0.4443523585796356,-0.4443523585796356
1000059737,Familia T2,2025-03,1,2.295559883117676,-1.2955598831176758
1000059893,Familia T2,2025-03,0,6.576927661895752,-6.576927661895752
1000059994,Familia T2,2025-03,0,3.3144664764404297,-3.3144664764404297
1000060217,Familia T2,2025-03,0,0.0,0.0
1000060473,Familia T2,2025-03,0,1.7845351696014404,-1.7845351696014404
1000060640,Familia T2,2025-03,2,0.14418722689151764,1.8558127731084824
1000060911,Familia T2,2025-03,0,0.0,0.0
1000060942,Familia T2,2025-03,0,2.4357686042785645,-2.4357686042785645
1000061342,Familia T2,2025-03,0,0.18815819919109344,-0.18815819919109344
1000061370,Familia T2,2025-03,0,0.0,0.0
1000061520,Familia T2,2025-03,0,0.0,0.0
1000061553,Familia T2,2025-03,0,1.31846284866333,-1.31846284866333
1000061716,Familia T2,2025-03,0,0.23949997127056122,-0.23949997127056122
1000061890,Familia T2,2025-03,0,0.0,0.0
1000062151,Familia T2,2025-03,1,0.0,1.0
1000062672,Familia T2,2025-03,0,0.0,0.0
1000063207,Familia T2,2025-03,0,0.8583728671073914,-0.8583728671073914
1000063304,Familia T2,2025-03,0,0.0,0.0
1000063543,Familia T2,2025-03,3,0.02987504005432129,2.9701249599456787
1000063806,Familia T2,2025-03,0,3.9434800148010254,-3.9434800148010254
1000063828,Familia T2,2025-03,4,0.0,4.0
1000063886,Familia T2,2025-03,0,5.510415077209473,-5.510415077209473
1000063976,Familia T2,2025-03,0,3.7475028038024902,-3.7475028038024902
1000064355,Familia T2,2025-03,0,0.6650676727294922,-0.6650676727294922
1000064359,Familia T2,2025-03,0,0.0,0.0
1000064472,Familia T2,2025-03,0,0.0,0.0
1000064679,Familia T2,2025-03,0,0.3504464626312256,-0.3504464626312256
1000064762,Familia T2,2025-03,3,8.27256965637207,-5.27256965637207
1000064863,Familia T2,2025-03,4,5.105559349060059,-1.1055593490600586
1000064871,Familia T2,2025-03,0,0.10042958706617355,-0.10042958706617355
1000064950,Familia T2,2025-03,0,0.0,0.0
1000064974,Familia T2,2025-03,0,2.4098806381225586,-2.4098806381225586
1000065055,Familia T2,2025-03,0,3.007730484008789,-3.007730484008789
1000065061,Familia T2,2025-03,2,0.5179752707481384,1.4820247292518616
1000065218,Familia T2,2025-03,0,4.985851287841797,-4.985851287841797
1000065459,Familia T2,2025-03,0,5.851387977600098,-5.851387977600098
1000065651,Familia T2,2025-03,0,0.0,0.0
1000065702,Familia T2,2025-03,0,0.684600830078125,-0.684600830078125
1000065753,Familia T2,2025-03,0,2.017549514770508,-2.017549514770508
1000065857,Familia T2,2025-03,0,1.6333274841308594,-1.6333274841308594
1000066138,Familia T2,2025-03,0,4.008530616760254,-4.008530616760254
1000066257,Familia T2,2025-03,0,0.017481250688433647,-0.017481250688433647
1000066292,Familia T2,2025-03,0,1.250978946685791,-1.250978946685791
1000066398,Familia T2,2025-03,0,0.0,0.0
1000066475,Familia T2,2025-03,0,0.0,0.0
1000066500,Familia T2,2025-03,1,5.914193153381348,-4.914193153381348
1000066520,Familia T2,2025-03,3,0.0,3.0
1000066626,Familia T2,2025-03,0,0.3091275691986084,-0.3091275691986084
1000066646,Familia T2,2025-03,0,0.12937071919441223,-0.12937071919441223
1000066652,Familia T2,2025-03,0,0.0,0.0
1000066668,Familia T2,2025-03,0,2.9114809036254883,-2.9114809036254883
1000066774,Familia T2,2025-03,0,5.279167175292969,-5.279167175292969
1000066853,Familia T2,2025-03,3,5.6818108558654785,-2.6818108558654785
1000066944,Familia T2,2025-03,0,0.44159308075904846,-0.44159308075904846
1000067502,Familia T2,2025-03,5,0.0,5.0
1000067555,Familia T2,2025-03,0,0.3108431100845337,-0.3108431100845337
1000067605,Familia T2,2025-03,1,2.501291036605835,-1.501291036605835
1000067662,Familia T2,2025-03,0,2.135131597518921,-2.135131597518921
1000067685,Familia T2,2025-03,0,7.832099914550781,-7.832099914550781
1000067833,Familia T2,2025-03,0,0.3075125515460968,-0.3075125515460968
1000067844,Familia T2,2025-03,0,0.0,0.0
1000067950,Familia T2,2025-03,0,5.1029157638549805,-5.1029157638549805
1000067963,Familia T2,2025-03,0,2.2026143074035645,-2.2026143074035645
1000068003,Familia T2,2025-03,0,5.28086519241333,-5.28086519241333
1000068077,Familia T2,2025-03,0,0.0,0.0
1000068088,Familia T2,2025-03,0,1.2183547019958496,-1.2183547019958496
1000068196,Familia T2,2025-03,0,0.0,0.0
1000068212,Familia T2,2025-03,0,1.3082079887390137,-1.3082079887390137
1000068305,Familia T2,2025-03,0,2.429403305053711,-2.429403305053711
1000068433,Familia T2,2025-03,0,0.037072498351335526,-0.037072498351335526
1000068451,Familia T2,2025-03,0,2.779503107070923,-2.779503107070923
1000068579,Familia T2,2025-03,2,4.977480888366699,-2.977480888366699
1000068599,Familia T2,2025-03,0,0.0,0.0
1000068622,Familia T2,2025-03,0,0.0,0.0
1000068858,Familia T2,2025-03,0,0.12003889679908752,-0.12003889679908752
1000069022,Familia T2,2025-03,0,6.720829010009766,-6.720829010009766
1000069071,Familia T2,2025-03,0,7.06178092956543,-7.06178092956543
1000069128,Familia T2,2025-03,0,7.049210548400879,-7.049210548400879
1000069232,Familia T2,2025-03,0,0.0,0.0
1000069298,Familia T2,2025-03,0,0.0,0.0
1000069310,Familia T2,2025-03,0,0.00834777019917965,-0.00834777019917965
1000069355,Familia T2,2025-03,0,0.0,0.0
1000069407,Familia T2,2025-03,1,0.0,1.0
1000069507,Familia T2,2025-03,0,0.09603762626647949,-0.09603762626647949
1000069541,Familia T2,2025-03,0,2.818962335586548,-2.818962335586548
1000069597,Familia T2,2025-03,2,8.04757022857666,-6.04757022857666
1000069705,Familia T2,2025-03,0,0.0,0.0
1000069726,Familia T2,2025-03,0,0.7534530758857727,-0.7534530758857727
1000069840,Familia T2,2025-03,0,5.520153045654297,-5.520153045654297
1000069917,Familia T2,2025-03,0,5.887120723724365,-5.887120723724365
1000070080,Familia T2,2025-03,0,2.7794153690338135,-2.7794153690338135
1000070086,Familia T2,2025-03,0,6.144983291625977,-6.144983291625977
1000070147,Familia T2,2025-03,5,8.050177574157715,-3.050177574157715
1000070497,Familia T2,2025-03,0,0.8421565294265747,-0.8421565294265747
1000070579,Familia T2,2025-03,1,0.925750195980072,0.07424980401992798
1000070581,Familia T2,2025-03,0,0.0,0.0
1000070629,Familia T2,2025-03,0,1.396932601928711,-1.396932601928711
1000070630,Familia T2,2025-03,2,0.03857797384262085,1.9614220261573792
